"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8","eeg",
10.5129,-16.6667,15.6409,-1.282,-1.282,-1.282,-3.8464,1.282,-17.6926,1.282,1.282,7.9485,-3.3333,24.8718,,
14.1023,-17.6926,16.1536,-0.76929,1.7947,2.3074,-5.8977,-1.282,-14.6155,-2.3079,0.76929,12.051,-5.8977,32.051,,
8.4617,-18.2053,12.5642,-2.3079,1.7947,6.4104,-6.9231,-4.8718,-9.4871,-1.7947,3.3333,11.0256,-7.9485,30.0002,,
-1.0259,-17.436,13.3335,-0.51269,0.5127,1.5386,-4.6152,-12.3076,-5.1284,3.5898,2.0513,12.3076,-14.3589,20,,
-0.25635,-18.2051,16.1538,-4.3589,0.76953,-0.76904,-0.76904,-16.1538,0.25635,6.4102,4.3589,11.5386,-12.564,17.1797,,
4.8718,-23.3333,16.6667,-15.6409,2.3079,0.25659,3.3333,-20.7693,-6.9231,-0.25659,0.25659,-0.76929,-8.4617,9.4871,,
17.1797,-18.7178,25.3848,-13.5898,10,0.76904,12.0513,-22.8203,-9.4873,-0.76904,1.2822,-2.8203,-1.2822,2.3076,,
20.2566,-14.1028,25.3845,-10.5129,6.9231,-6.9231,10.5129,-28.4617,-4.8718,1.282,4.3591,-1.7947,1.282,-1.282,,
15.3848,-15.3843,16.4106,-13.333,0,-6.1538,4.1025,-29.7434,-0.5127,1.0259,6.1538,-3.5894,0,1.5386,,
11.0259,-17.1792,15.1284,-14.1025,-0.25635,0.25635,5.8975,-27.9487,-0.76904,-0.76904,11.5386,-1.2817,0.25635,1.7949,,
3.5896,-17.4358,15.3845,-14.8718,-1.0256,1.5383,4.6155,-27.6924,-3.5896,-0.51294,14.3591,2.5642,0.51294,-0.51294,,
-0.25635,-16.6665,11.5386,-13.0771,-3.3335,4.3589,-0.76904,-19.7437,-2.8203,3.3335,15.1284,2.8203,0.25635,10.5127,,
0.25635,-17.1792,9.4873,-11.0254,-0.76904,5.3848,-2.8203,-13.5898,-4.8716,2.3076,16.1538,0.25635,-0.25635,17.1797,,
-1.0256,-16.4104,11.282,-13.8459,-0.51294,6.1541,-2.5642,-12.8206,-7.1794,0.51294,16.4104,4.6155,1.0256,14.3591,,
-1.0256,-15.8972,12.3079,-11.7947,-4.1023,12.3079,-3.0769,-9.7434,-6.1536,2.5642,13.8464,11.7952,1.0256,19.4875,,
5.6411,-17.9487,14.8721,-5.1279,-6.1538,15.3848,-2.564,-4.6152,-9.2305,2.564,8.2051,11.7949,-5.6411,29.231,,
14.6152,-14.6152,21.2822,-1.7949,-5.3848,15.6411,-2.8203,-1.2822,-15.1284,1.2822,4.3589,12.564,-7.436,32.564,,
14.8721,-11.7949,23.0771,-4.1025,-2.0513,15.3848,-0.51269,-5.1279,-14.3589,1.0259,0.5127,11.7949,-1.0254,27.6924,,
11.5383,-17.6921,18.718,-6.4104,1.282,11.0256,2.8206,-12.0515,-13.5896,-1.7947,-2.3079,5.8972,-1.282,22.3079,,
12.564,-20.2563,18.7178,-7.9487,1.7949,8.9741,3.8462,-13.0771,-15.1284,-3.3335,-1.7949,5.8975,-5.3848,24.3589,,
9.4868,-18.7183,17.6924,-16.1538,0.76904,10.5127,0.25635,-11.5386,-11.0259,-1.2822,-0.25635,4.3589,-6.9233,18.7178,,
4.1025,-14.8716,13.8462,-15.8975,0,13.3335,-3.0767,-8.7178,-2.564,0,6.667,2.0513,-6.1538,10.7695,,
-0.25659,-15.1282,9.9998,-6.4104,-3.3333,13.0769,-6.9231,0.25659,0.25659,-2.3079,12.5642,6.4104,-6.4104,15.1282,,
0.25635,-15.6411,9.4873,-0.25635,-0.25635,16.6665,-6.9229,12.0513,-0.25635,-1.2822,12.0513,11.0259,-3.3335,27.9487,,
0.25635,-13.5898,4.8716,-5.8975,-1.2822,22.3076,-6.4102,12.0513,-6.4102,-0.25635,1.2822,5.8975,-4.8716,30.5127,,
8.7178,-9.231,9.7437,-5.6411,-4.6152,24.6152,-0.5127,12.3076,-9.231,0.5127,-5.6411,7.1797,-8.7178,30.2563,,
20.0002,-8.718,17.4358,-3.5896,-4.1023,16.4104,3.5896,13.3333,-10.2561,-3.5896,-6.1536,8.718,-9.2307,28.2053,,
24.3589,-10,22.8203,-4.8716,-3.3335,7.9487,7.9487,9.4873,-12.0513,-5.3848,-10,3.3335,-7.9487,22.8203,,
28.4617,-12.5642,30.5129,-3.8459,-0.76929,4.8718,12.5642,3.3333,-12.5642,-3.3333,-16.6667,0.76929,-5.8972,18.718,,
27.436,-16.6665,28.4614,-6.4102,3.8462,0.25635,12.0513,-0.25635,-8.4614,-2.3076,-15.6411,2.3076,-7.4355,14.1025,,
16.1541,-17.1794,19.2307,-14.1023,5.3845,-3.3333,4.8718,-5.3845,0.76929,-0.76929,-4.8718,4.3591,-11.0256,9.4871,,
8.2051,-16.9233,18.4614,-16.9233,0.5127,-8.7183,-2.0513,-13.8462,8.2051,-0.5127,6.6665,3.0767,-8.2051,6.6665,,
8.9744,-18.2053,22.8206,-13.5896,0.76929,-12.5642,-0.76929,-15.6409,11.0256,-0.76929,16.1541,-1.7947,2.3079,1.7947,,
2.8206,-22.3074,22.3079,-14.6155,3.8464,-14.6155,0.76929,-16.6667,4.3591,-0.76929,17.1794,-6.9231,3.3333,-9.9998,,
0,-20.5127,22.5645,-15.3843,4.6157,-9.7437,1.0259,-13.8462,3.0771,2.0513,18.4619,-5.6411,0,-8.7178,,
2.8203,-16.6665,22.3076,-14.1025,3.3335,-1.7949,-0.25635,-13.5898,5.3848,-1.7949,18.7178,-4.3589,1.7949,0.25635,,
2.8203,-16.6665,19.7437,-12.564,0.25635,-0.76904,-0.25635,-13.0771,1.7949,-7.436,13.5898,-5.8975,2.3076,3.8462,,
15.6411,-17.1797,25.8975,-4.3589,0.76904,-1.7949,3.8462,-6.4102,-2.3076,-3.3335,12.0513,0.76904,-0.76904,9.4873,,
30.2563,-18.9741,32.3076,-1.5386,4.1025,-2.0513,8.7178,-4.1025,-2.564,-1.5386,8.7178,1.5386,-4.1025,13.8462,,
30.2563,-13.3335,32.3076,-5.1284,6.1538,5.1279,8.2051,-2.0513,-2.564,-2.564,0,0,-3.0771,16.4102,,
28.718,-7.6921,27.6921,-3.0769,-0.51294,9.7439,0.51294,4.6155,-6.1536,-2.051,-3.0769,4.6155,-5.1282,18.4617,,
31.0259,-13.5898,21.7949,0.25635,-7.9487,3.8462,-7.436,3.8462,-8.9741,-0.25635,-2.3076,3.3335,-17.1792,17.6924,,
34.1023,-17.1794,19.7434,0.25659,-7.949,2.8206,-5.8977,0.25659,-5.3845,-0.25659,-0.25659,2.8206,-19.7434,25.3845,,
30,-13.0771,18.7178,-3.8462,-7.436,6.4102,-1.7949,3.333,-3.3335,-6.9233,1.7949,2.3076,-8.4619,32.564,,
21.5383,-10.7693,15.8977,-8.718,-8.718,6.1541,-4.6155,5.6414,-6.6667,-11.7947,4.6155,-0.51294,0.51294,25.6414,,
18.2051,-14.6152,18.2051,-9.4868,-6.4102,6.9233,-4.8716,5.3848,-9.4868,-9.4868,3.3335,-0.25635,0.25635,17.6924,,
13.8464,-19.9998,22.0515,-10.2561,-3.5896,10.2566,-2.5637,7.6926,-10.2561,-9.7434,4.6155,-1.0256,1.0256,23.0769,,
5.6411,-24.6157,17.4355,-15.3848,-5.6411,4.6152,-4.1025,4.1025,-8.2051,-10.2563,9.7437,-4.6157,6.1538,25.6411,,
10.5129,-18.2053,19.2307,-15.1282,-0.25659,0.76929,-1.7947,-0.25659,0.25659,-2.3079,17.6921,-2.3079,14.1028,17.6921,,
11.2822,-18.9746,22.0513,-16.4102,0.5127,0.5127,-5.1284,-4.6152,-0.5127,-3.5898,14.3589,-2.564,9.2305,7.6924,,
9.7437,-22.5645,23.5894,-17.436,-2.0513,3.0767,-4.1025,-2.5645,-2.5645,-3.5898,12.3076,3.5894,2.0513,17.4355,,
8.718,-21.0256,20.0002,-19.4871,-6.1536,-1.0256,-4.615,2.0515,-4.1023,-1.5383,13.3337,8.718,1.0256,24.6155,,
2.8203,-19.7437,14.6152,-19.231,-4.3589,-3.3335,-10,6.9229,-2.3076,-2.3076,14.6152,2.3076,5.8975,16.6665,,
0.76904,-21.7949,16.6665,-15.6411,-0.25635,-1.7949,-12.0513,7.9487,0.25635,-3.3335,12.564,-1.7949,4.3589,15.1279,,
11.7949,-16.4102,24.6152,-9.7437,-1.5386,0,-4.1025,7.1797,0,-1.0254,11.7949,4.1025,-1.5386,23.5898,,
15.6409,-14.6155,25.8972,-12.5642,-3.3333,-2.8206,0.76929,1.7947,-0.76929,-2.8206,8.9744,0.76929,-4.8718,12.5642,,
14.3589,-14.8721,27.6924,-13.8462,1.0254,0,0.51269,-0.5127,3.5898,-1.5386,7.1792,-5.1284,0,0,,
16.4104,-13.8459,27.1794,-14.3591,1.0256,2.0515,-2.5642,4.1028,0.51294,-2.5642,1.5383,-11.7947,-0.51294,-4.6155,,
24.8716,-12.5645,31.5381,-9.4873,3.333,0.76904,2.8203,14.6152,-1.2822,-2.3076,0.25635,-11.0259,-0.25635,-2.3076,,
27.4358,-15.6409,29.4871,-5.8972,-0.76929,-1.7947,4.8718,16.1541,-2.3079,-2.8206,2.8206,-4.8718,0.76929,5.8972,,
21.7952,-14.1023,23.3333,-7.9485,-6.4099,3.8464,-1.282,14.1028,-4.8718,-4.8718,6.9231,-3.8459,1.282,14.1028,,
15.8975,-11.7949,26.6665,-12.3076,-1.5386,9.231,-2.564,17.436,-3.0767,-3.5898,7.6924,-3.0767,1.5386,17.436,,
11.282,-18.9744,24.1023,-16.9231,1.0256,-1.0256,-4.6155,16.4104,-2.5642,-3.5896,3.0769,1.5383,-1.5383,15.3845,,
12.564,-19.231,21.2822,-13.5898,-0.25635,-3.8462,-6.4102,16.6665,0.25635,-0.25635,2.8203,4.3589,-1.2822,17.1797,,
14.8721,-12.8203,25.1284,-10.769,-2.0513,3.0771,-5.6406,20,-0.51269,0,1.5386,0,-1.0254,12.8208,,
10.5127,-13.0771,28.4614,-13.5898,-0.25635,1.2817,-1.7949,17.6924,-0.76953,-1.7949,0.76904,0.25635,-1.7949,5.8975,,
6.9229,-15.6411,26.9229,-17.6924,4.3589,-8.4619,0.25635,7.4355,-0.76953,-1.2822,4.3589,-0.76953,-0.25635,2.8203,,
12.0515,-16.6667,24.8718,-18.2048,2.8206,-14.1023,0.76929,3.3333,-2.3074,-0.76929,5.8977,-9.4871,1.282,-2.8206,,
18.2053,-15.6409,27.4358,-12.5642,0.76929,-9.4871,4.8718,14.1028,-0.76929,-0.76929,6.4104,-12.5642,1.7952,-5.8972,,
14.8721,-12.8203,25.1284,-13.333,0,-3.5894,0.51318,16.4106,0,-4.1025,3.5898,-9.2305,-1.0254,0,,
19.4873,-10.769,27.6924,-13.8462,0.5127,-0.5127,-2.564,11.2822,-1.5386,-3.0767,2.564,-3.0767,1.5386,11.7949,,
31.7949,-13.8462,31.7949,-10.2563,2.0513,-2.564,0.5127,12.8208,-5.6411,-3.0767,-0.5127,-1.5386,1.0259,14.3589,,
30.5129,-9.4871,32.5642,-3.3333,4.3591,-0.76929,4.3591,20.2566,-4.3586,-2.3074,-1.7947,0.76929,-0.76929,13.0769,,
18.4614,-7.1797,31.7949,-3.0767,0,0,1.0259,23.5898,-1.0254,-2.0513,-2.0513,2.564,-0.5127,16.4102,,
14.6155,-10.5129,30.0002,-2.8206,-7.4358,-0.76929,-5.3845,26.9231,-2.8206,-1.7947,0.76929,2.3079,0.76929,19.2307,,
18.2051,-12.0513,24.8721,-3.8462,-11.5386,-3.8462,-4.8716,30,-4.3589,-0.25635,1.2822,1.2822,0.25635,17.6924,,
15.1284,-13.5898,22.3076,-12.564,-11.0254,-7.9487,-0.25635,28.4614,-2.3076,-1.7949,3.8462,0.25635,2.3076,13.5898,,
11.5383,-17.6921,24.8718,-14.6155,-15.1282,-7.4358,-0.76929,26.9231,0.76929,-2.8206,12.051,-2.3079,4.3591,11.5383,,
15.1284,-17.1792,28.4614,-6.4102,-18.7178,-5.3843,-1.7949,27.9487,3.3335,0.25635,14.6157,-2.3076,-0.25635,14.1025,,
15.3845,-15.8977,26.6663,-3.5901,-15.385,-8.2053,-1.0256,25.6409,1.5383,-1.0256,9.2307,-2.0515,1.0256,8.2048,,
17.4355,-13.8462,28.2051,-4.6157,-10.2568,-6.1543,2.564,27.6919,0,-0.51318,12.8203,-0.51318,11.2817,0,,
19.4871,-11.282,33.8459,-5.6414,-7.6926,-6.1541,6.6667,28.2048,0.51294,-2.0515,16.4104,-6.1541,12.8206,-0.51294,,
16.9231,-12.3079,30.7693,-11.282,-6.6667,-11.7947,7.1794,23.5896,1.0256,-7.6921,9.7434,-15.8972,6.6667,-1.0256,,
17.949,-12.8206,23.5896,-12.3079,-7.6921,-13.3333,5.1282,20.0002,3.0769,-5.1282,8.2053,-9.2307,4.1028,-3.0769,,
15.8975,-15.8975,22.0513,-12.8203,-9.7437,-14.8716,1.0259,14.3589,0,-2.564,4.1025,0,3.0771,-0.5127,,
12.8206,-13.8459,23.0769,-13.3333,-8.2053,-12.3079,1.0256,18.4617,-2.051,-2.5642,2.0515,-1.0256,10.2566,10.7693,,
17.1792,-13.5898,22.3076,-10,-11.5386,-5.8975,3.8462,27.4355,-3.8462,-5.8975,7.4355,-5.3848,12.564,13.5898,,
22.5642,-16.4104,18.9744,-9.7434,-13.8459,-4.6155,4.6155,30.7693,-6.6667,-8.2048,9.2307,-5.1282,5.1282,11.282,,
20.0002,-13.8459,17.4363,-14.3586,-10.7693,-6.1536,3.0769,25.1282,-3.0769,-7.6921,8.718,-6.6663,7.1794,8.2053,,
12.3074,-13.3337,19.9998,-17.4363,-13.3337,-11.7952,1.0256,17.9485,1.5383,-6.6667,10.7688,-10.7693,8.2048,-1.0256,,
15.6411,-14.6152,24.3589,-11.5386,-12.0513,-15.1284,1.2822,23.3335,4.8716,-1.2822,17.6924,-1.7949,1.7949,-1.7949,,
20,-17.9487,21.0254,-8.7183,-8.2051,-13.3335,-0.51269,27.6924,0.5127,-3.5898,12.3076,-2.0513,0.5127,3.5898,,
22.8206,-15.1282,18.718,-8.9744,-12.051,-7.9485,-1.282,28.9744,1.282,-4.8718,7.4358,-4.8718,4.8718,13.0769,,
18.4614,-15.3848,14.3589,-10.2563,-17.9487,-9.231,-6.667,31.7949,2.564,-2.5645,7.6924,1.5386,-1.5386,21.0254,,
5.8975,-19.2305,4.8721,-15.1279,-19.7437,-13.0767,-14.1025,33.0771,-1.7949,1.7949,4.8721,7.436,-7.9487,23.3335,,
3.8459,-16.1541,2.8206,-13.0769,-23.3333,-10.5129,-12.0515,34.6155,-7.4358,3.3333,4.3591,5.3845,-2.8206,20.2561,,
13.8462,-7.1797,13.3335,-3.5898,-15.8975,-2.0513,-4.1025,43.5898,-4.6152,0,6.6665,0,1.5386,18.4614,,
20.769,-1.7949,22.3076,-2.3076,-4.3589,-0.25635,-0.76953,46.9229,0.76904,-0.25635,5.3843,0.25635,-1.7949,13.5894,,
21.7949,-3.3335,23.8462,-7.436,-3.3335,-8.4614,3.8462,38.2051,-4.3589,-0.25635,3.3335,-0.25635,0.25635,3.8462,,
23.3335,-4.8716,26.9233,-6.9229,-1.2817,-10,11.5386,37.1797,-3.8462,-0.25635,6.9233,-1.7949,10.5132,0.25635,,
17.1794,-11.0256,23.8464,-9.9998,-2.8206,-11.5383,2.8206,31.5383,0.76929,-0.76929,5.3845,-2.3079,10.0002,-0.76929,,
7.6921,-13.8459,16.9231,-13.3333,-5.6409,-15.3845,-7.1794,20.5129,1.5383,1.5383,2.5642,-1.5383,4.6155,-2.051,,
7.1792,-11.2822,13.333,-12.8208,-4.1025,-15.3848,-2.564,16.9229,1.5386,1.5386,5.6411,-4.1025,4.1025,-1.5386,,
11.282,-11.7947,13.8464,-13.8459,-3.0769,-15.8972,1.5388,12.8206,1.5388,-1.5383,3.5901,-4.6155,-1.0256,1.0256,,
15.8975,-11.7949,16.4102,-14.8721,-3.0771,-18.4614,0,-0.5127,2.0513,0,2.0513,1.5386,-3.5898,3.0767,,
18.7178,-10.5127,12.564,-14.1025,-6.4102,-18.7178,0.76904,-13.5898,1.7949,-0.25635,6.4102,0.25635,-2.8203,2.3076,,
20.7693,-8.9744,14.1028,-13.0769,-5.3845,-15.1282,4.3591,-16.6667,2.3079,1.282,8.4617,-1.282,-6.4104,3.3333,,
21.7947,-8.9744,23.3333,-10.0002,-1.282,-11.0256,8.4612,-14.1028,-1.7952,1.282,5.3845,2.3074,-5.8977,5.3845,,
23.5896,-7.6921,27.1794,-9.2307,1.5383,-8.718,10.7693,-10.7693,-6.6667,-2.5642,5.6409,-1.5383,4.6155,3.0769,,
27.6921,-4.6155,24.1028,-5.6409,6.1541,-7.1794,16.9231,-11.282,-1.5383,-0.51294,15.8972,-6.6667,11.7947,0.51294,,
21.0254,-11.7949,12.8203,-12.3081,1.5381,-7.1797,10.2563,-23.0771,0,-0.51318,19.4868,-10.2568,4.6152,0,,
17.436,-13.3335,15.8975,-17.9487,-0.5127,-4.1025,4.1025,-28.2051,-0.5127,3.0771,15.8975,-5.6411,6.6665,0.5127,,
22.0515,-10.2566,24.1028,-14.8718,1.0256,-6.6667,12.8206,-25.1282,-1.0256,1.5383,9.7434,-5.6409,10.2566,-5.1282,,
23.8462,-7.436,20.769,-10.5127,4.8721,-7.9487,20.2563,-23.3333,-0.76904,0.76904,7.436,-7.436,7.9487,-7.436,,
12.3076,-10.2563,14.3589,-15.3848,2.564,-8.2051,13.8462,-28.2051,-2.564,2.564,4.6152,-8.7178,2.564,-6.1538,,
10.5125,-12.0515,17.6921,-14.6155,-0.76929,-3.8464,8.4612,-29.4873,0.76929,5.3845,6.9231,-4.8718,1.7947,-2.3079,,
13.8462,-16.4102,12.8208,-14.8716,-1.0254,-0.5127,4.6157,-27.1794,1.5386,0,12.8208,-1.0254,2.0513,0,,
14.3589,-15.8975,9.2305,-18.4614,-2.564,0,5.1279,-23.5898,-2.564,-3.5898,14.3589,0,2.0513,3.5898,,
23.8462,-7.436,17.1797,-12.564,-4.3589,-1.7949,8.4614,-18.2051,-3.3335,-0.25635,14.1025,1.7949,0.25635,15.1284,,
31.282,-3.0769,19.4871,-5.6409,-5.1282,1.5383,7.6921,-12.3079,-4.1028,-1.5383,9.7434,3.5896,-2.0515,25.6409,,
30.5127,-3.8462,15.1284,-4.3589,-4.3589,11.5386,8.4614,-5.8975,-12.0513,-2.3076,0.25635,5.3848,-0.25635,21.7949,,
31.7949,-3.5894,18.4619,0,-4.1025,10.7695,17.9487,-0.51269,-17.4355,0,-6.1538,3.0771,-1.0254,13.8462,,
32.3076,0,20.5127,-2.564,-2.0513,2.0513,20.5127,-3.0771,-10.7695,1.5386,-4.1025,0,-3.5898,17.9487,,
23.5898,-1.0259,12.8203,-11.2822,-4.6152,0.5127,11.7949,-9.231,-2.564,3.0767,2.564,-0.5127,-1.0259,17.9487,,
10.7693,-9.7439,10.7693,-15.8977,-7.1794,2.5642,10.7693,-13.3333,-3.5896,1.5383,4.1023,-1.5383,-2.0515,4.6155,,
5.3845,-13.0769,15.1282,-14.6155,-4.8718,2.3079,12.5642,-12.5642,-3.8464,-0.25659,9.4871,0.25659,-7.4358,0.76929,,
-1.282,-11.5383,11.0256,-14.6155,-9.4871,1.7947,4.8718,-13.5896,3.3333,0.25659,17.6921,-0.25659,-4.8718,4.8718,,
-5.8977,-11.5388,8.9744,-13.5901,-9.4875,2.8206,-0.76929,-12.0515,8.4612,2.8206,20.2561,0.76929,-2.8206,2.8206,,
-6.1541,-15.8972,8.718,-16.4104,-9.2307,1.0256,-0.51294,-6.6667,1.5383,0.51294,16.4104,0.51294,-9.7434,5.1282,,
-0.76904,-14.1025,11.0254,-15.6411,-8.9746,1.7949,-0.25635,1.2822,0.25635,-1.7949,15.1284,1.7949,-6.9233,16.6665,,
-0.76904,-11.0259,13.0767,-15.1284,-7.9487,0.76904,0.76904,2.3076,-1.2822,-2.8203,7.436,-2.3076,0.76904,11.0254,,
-0.25635,-10,18.2051,-17.1797,-2.3076,1.2822,13.5898,-0.76904,-3.8462,0.25635,7.9487,-4.8721,5.8975,5.3848,,
7.1794,-11.2825,20.5125,-15.8977,-4.1028,-1.0256,18.9744,1.0256,-5.1282,-2.0515,13.8459,-2.0515,6.1536,11.282,,
10.5127,-11.5386,14.1025,-11.5386,-14.6152,-3.8462,6.9233,6.4102,-11.0254,-10,6.9233,-4.3589,3.8462,11.0259,,
8.718,-9.7434,8.2053,-8.718,-14.3586,1.0256,-1.0256,7.1794,-18.4612,-12.8206,1.0256,-10.2561,2.0515,11.7952,,
8.9741,-10.5127,6.4102,-11.5386,-11.0259,5.3848,-0.25635,5.8975,-22.3076,-12.564,2.3076,-11.0259,0.25635,17.1792,,
14.3591,-7.6921,14.3591,-6.6667,-6.1536,1.5383,8.718,8.718,-18.9744,-8.2048,-0.51294,-4.6155,0.51294,18.9744,,
18.2051,-1.2817,19.231,0.25635,-2.3076,-3.333,16.667,4.3589,-12.0513,-3.333,-2.8203,-0.25635,0.25635,14.6157,,
13.8462,0.5127,14.3589,-5.6411,-5.1284,-0.51318,12.8203,-1.5386,-5.1284,0,3.0767,0,-1.0259,11.7944,,
7.1794,-3.0769,13.8459,-13.3337,-6.6667,-1.0256,8.7175,-1.5388,1.0256,3.0769,5.1282,-1.5388,-2.5642,9.2307,,
4.1025,-9.7437,16.4102,-14.8716,-6.6665,-8.7178,7.6924,-9.231,3.5898,4.1025,2.0513,-2.564,-2.0513,3.0771,,
-1.2822,-12.5645,10,-22.3076,-9.4873,-13.0771,-0.25635,-18.7183,4.8716,3.333,5.8975,1.7949,2.8203,0.25635,,
-11.7952,-12.8206,5.1282,-30.2566,-7.1794,-13.8464,-3.0769,-16.4104,3.5896,3.0769,14.8718,4.1023,3.0769,6.6667,,
-15.3845,-12.8206,7.1794,-27.1794,-4.1028,-9.2307,1.0256,-12.8206,5.6409,6.1541,18.4617,3.5896,-1.0256,17.949,,
-6.4104,-13.0769,8.4617,-20.7693,-8.4617,-0.76929,0.25659,-10.5129,8.4617,8.4617,17.6921,7.4358,-0.25659,21.7947,,
-0.76929,-14.6155,6.9231,-21.7952,-13.0769,0.76929,-1.282,-9.4875,4.3586,1.7947,17.1794,6.4099,-1.282,14.1023,,
-0.51269,-11.7949,13.3335,-19.4873,-6.6665,-1.0259,4.1025,-6.6665,3.0767,-1.0259,20,1.0254,0.5127,8.7178,,
0.76929,-7.4358,15.6414,-19.2307,-3.3333,-1.7947,6.4104,-3.3333,3.3333,-0.76929,19.2307,-1.7947,2.3079,6.9231,,
8.4617,-3.3333,9.9998,-18.2053,-4.8718,2.8206,5.3845,0.25659,-1.7947,-3.3333,13.5896,-0.76929,-0.25659,11.0256,,
10.5129,-0.76929,11.5388,-14.1023,-5.3845,10.0002,3.8464,2.8206,-12.051,-6.9231,0.76929,-1.7947,-3.3333,15.1282,,
10.5127,0.25635,17.6924,-10.5127,-3.3335,9.4873,6.9229,7.9487,-12.564,-2.8203,-3.8462,-1.2822,-0.25635,16.1538,,
8.9741,-1.7949,11.5381,-14.1025,-6.4102,-1.7949,7.4355,4.3589,-11.0259,-0.76953,-0.25635,0.25635,1.2817,17.1792,,
6.1538,-1.5381,9.231,-16.4102,-7.6924,-2.0513,7.1797,-1.0254,-6.6665,0,2.5645,1.5386,0,16.9233,,
7.6924,-5.1284,10.2563,-19.4873,-11.2822,0,3.5898,3.0767,-5.1284,0,-3.5898,0,-4.1025,11.7949,,
12.3079,-4.615,10.7693,-19.4871,-8.2048,-1.0256,3.5901,10.2566,-3.0769,1.0256,-3.5896,3.0769,-4.615,13.8464,,
3.3335,-3.3335,8.9741,-22.8203,-4.8716,-0.76904,2.3076,3.8462,-2.8203,0.76904,-0.76904,0.76904,-5.3848,15.6411,,
-3.8462,-2.8208,7.4355,-27.436,-6.9233,2.8203,3.333,0.25635,-0.25635,2.3076,0.76904,-2.3076,-6.4106,10.5127,,
0.25635,-2.3076,6.4102,-28.9744,-10.5127,0.25635,4.8716,1.7949,1.7949,-0.25635,0.76904,-3.3335,-6.4102,-1.7949,,
7.6924,0.5127,11.7949,-19.4873,-7.6924,-0.5127,2.564,7.1797,4.6152,-1.0254,5.6411,-0.5127,-1.5386,-2.564,,
10.7693,-2.051,12.8206,-14.8718,-7.1794,1.0256,-1.0256,14.3591,1.5383,-1.5383,5.1282,-2.051,-2.5642,8.2053,,
15.8975,-2.0513,15.3848,-10.769,-6.6665,1.0259,2.564,20.5127,-2.564,-1.5386,-0.5127,0.51269,-4.6152,16.9233,,
14.8718,1.0256,16.4104,-7.6921,-7.6921,-1.5383,5.6409,16.9231,-2.5642,-2.0515,-1.5383,5.6409,-1.0256,16.9231,,
5.1284,-4.6152,13.3335,-16.9229,-9.7437,-1.5386,2.0513,13.8462,0,0,0,2.0513,0,12.3076,,
-2.0513,-5.1284,13.8462,-25.6411,-5.1284,2.564,-1.5386,16.9229,0.5127,3.0767,3.0767,-0.5127,-1.0259,8.2051,,
-9.231,-5.6411,11.7949,-29.2307,-5.1284,-2.564,0,8.7178,0,0.5127,7.6924,0,1.0259,5.6411,,
-9.231,-9.7437,6.6665,-32.3076,-9.231,-5.6411,0,5.1284,0,0,10.2563,2.0513,2.564,8.2051,,
-2.8203,-6.4102,6.9233,-28.9744,-7.9487,-0.25635,-3.333,15.6411,0.25635,3.8462,8.4614,3.8462,-0.25635,10.5127,,
2.564,-1.0254,14.3589,-23.0767,-3.0767,0.5127,-2.564,17.9487,-1.5386,1.5386,4.6152,-0.51269,-3.0767,4.1025,,
5.6409,-2.5642,14.8718,-25.6409,-5.1282,-4.1028,-0.51294,15.3845,-3.0769,1.0256,0.51294,0.51294,-4.1028,3.5896,,
11.7947,-3.0769,10.7688,-26.1541,-7.6926,-2.5642,1.0256,25.6409,-3.0769,8.2048,-1.0256,9.2307,-3.0769,11.282,,
13.8462,-4.6157,8.7178,-29.231,-7.6924,-3.5898,2.0513,28.7178,-7.1797,5.1279,-2.0513,7.1792,-5.1284,11.7949,,
11.0254,-4.3589,7.4355,-34.6155,-10,-4.3589,4.3589,24.8716,-4.8721,-0.25635,0.76904,0.25635,-2.3076,10.5127,,
2.8203,-5.8975,3.333,-36.1541,-13.0771,-5.8975,2.3076,22.8203,-0.76953,2.3076,-1.7949,0.25635,-0.25635,6.4102,,
-1.5386,-6.667,6.6665,-31.2822,-7.1797,-6.667,1.0254,21.5386,0,6.1538,-3.0771,3.5898,0,3.5898,,
0.25659,-8.9744,10.5129,-30,-6.4104,-7.949,2.8206,20.7693,-1.282,2.3079,-0.25659,1.7947,-0.76929,1.282,,
0.5127,-11.7949,10.2563,-36.4104,-9.7437,-9.7437,4.1025,22.0513,0,-0.5127,3.5898,-1.5386,0,2.0513,,
-2.0513,-13.8462,11.7949,-40.5127,-8.7178,-9.7437,2.564,21.0259,2.564,-0.5127,7.1797,-1.5386,0.5127,2.0513,,
0,-14.8721,15.8975,-34.8718,-7.6924,-10.2563,0,16.9229,1.0254,0.5127,9.2305,-1.0259,-4.1025,1.0254,,
0.25635,-11.0259,17.6924,-27.436,-9.4873,-10.5127,0.25635,19.231,-0.25635,1.7949,5.8975,-1.7949,-7.436,6.4102,,
-1.282,-7.949,12.5642,-27.436,-6.9231,-5.3845,1.7947,27.4358,1.282,1.7947,2.8206,-1.282,-2.8206,19.2307,,
-3.0769,-13.8464,5.1282,-32.3079,-6.1541,-1.5383,-1.5383,30.2561,-0.51294,3.5896,7.6921,3.5896,0.51294,22.051,,
-4.1028,-13.8464,3.0769,-34.8721,-8.718,-1.0256,-5.1282,28.7175,-3.5901,10.2561,9.2307,11.282,1.0256,19.4871,,
